room_id,room_type,num_objects,mean_pairwise_center_dist,estimated_room_area,bbox_area_ratio,objects_per_area,sample_image,style
00ecd021-64bb-4bc4-b754-1796d2a12965_Bedroom-83361,bedroom,4.0,1.256506687519334,5.924845854962421,0.5287805887877679,0.6751230492603879,,neutral
00ecd021-64bb-4bc4-b754-1796d2a12965_Bedroom-83832,bedroom,3.0,0.7830966313680013,1.3983110249073294,0.5478200130232327,2.1454454313544584,,dense
00ecd021-64bb-4bc4-b754-1796d2a12965_LivingDiningRoom-84752,livingroom,11.0,1.7189334489917893,15.103272566079049,0.7784595559822381,0.7283189753659927,,neutral
00fc9d81-7397-4578-a865-920c4d89b44b_MasterBedroom-19988,bedroom,8.0,1.9221319773923284,18.25366909966449,0.42678863937784556,0.438268052100662,,sparse
00fe8139-76e8-42b4-bb41-7f9f085ac351_DiningRoom-15534,diningroom,8.0,1.600071266940287,12.57226438448683,0.2592740997951792,0.6363213304574918,,neutral
00fe8139-76e8-42b4-bb41-7f9f085ac351_LivingRoom-15506,livingroom,6.0,1.0430978266441497,8.989399332173313,0.856148903012855,0.667452827301356,,neutral
00fe8139-76e8-42b4-bb41-7f9f085ac351_MasterBedroom-15559,bedroom,5.0,1.0692426753784643,6.2833518261395955,0.8293748899700387,0.7957536261457335,,dense
00fe8139-76e8-42b4-bb41-7f9f085ac351_SecondBedroom-15597,bedroom,5.0,1.4630208846691517,9.298165772679447,0.7792462916864832,0.5377404664790304,,neutral
0106f9d2-5779-457b-9b8b-72942373d42e_LivingDiningRoom-10723,livingroom,13.0,2.1616712127184727,22.289043612975284,0.5972221319508394,0.5832462004979081,,neutral
0106f9d2-5779-457b-9b8b-72942373d42e_MasterBedroom-10670,bedroom,5.0,1.8418295072328905,7.35877752075879,0.2874955586682624,0.6794606829592577,,neutral
011da194-aa84-4a98-bf9a-afd18357819a_LivingDiningRoom-840,livingroom,12.0,2.054566237609602,21.415473004320983,0.4360417092025416,0.5603425148526381,,neutral
011da194-aa84-4a98-bf9a-afd18357819a_SecondBedroom-373,bedroom,3.0,1.8565468497903597,7.785226823415836,0.09120942184592881,0.385345227319109,,sparse
013d6a38-6fa2-4e16-9903-53921f86114a_DiningRoom-9584,diningroom,5.0,1.5792932769342425,5.674776214393773,0.2827257626273831,0.8810920133410303,,dense
013d6a38-6fa2-4e16-9903-53921f86114a_LivingRoom-5033,livingroom,8.0,1.7279124141664883,13.732838099122503,0.38997037827838626,0.5825452788605424,,neutral
01492580-b04d-4865-932d-c6fc225ba3b8_LivingDiningRoom-34353,livingroom,9.0,2.224948088249389,22.79671225302784,0.35496783267290144,0.39479377114147796,,sparse
0156308f-fe4e-4916-90c3-9f498c0d9e9c_Bedroom-29486,bedroom,3.0,1.365187644958496,1.3383146903912206,0.8464031138140512,2.2416252481866055,,dense
0156308f-fe4e-4916-90c3-9f498c0d9e9c_Bedroom-30358,bedroom,4.0,1.1906672318776448,4.369862681165234,0.7924948214459457,0.915360571223577,,dense
015c0c73-e5fd-447d-9919-acf4786db46a_MasterBedroom-535,bedroom,5.0,1.7854451836478789,6.9651015819327835,0.23988489975419486,0.7178646199460774,,neutral
015c0c73-e5fd-447d-9919-acf4786db46a_SecondBedroom-3516,bedroom,6.0,1.7740363903532768,14.364969080978018,0.3370714610419479,0.4176827646601171,,sparse
015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_MasterBedroom-33296,bedroom,7.0,1.3626000450811593,9.75748625435726,0.9932728548252593,0.7173978848162978,,neutral
015ed8e0-35dc-41ab-9a9e-b3dbba4ec64a_SecondBedroom-33375,bedroom,3.0,1.1804334032894994,4.848765239528489,0.8439855641875379,0.6187142193528287,,neutral
01655258-a4b1-45ff-b16d-bae0ffb189c7_DiningRoom-45089,diningroom,7.0,0.8786707605634417,2.958691919596021,0.5244818498848153,2.3659104057565337,,dense
01655258-a4b1-45ff-b16d-bae0ffb189c7_SecondBedroom-45033,bedroom,7.0,1.6060863554671732,11.279369101206347,0.9359156480325844,0.620602086623031,,neutral
016e8e9e-143b-4f12-9679-3ca930a1b6d6_LivingDiningRoom-34678,livingroom,9.0,2.645767008457666,22.802137791865317,0.6976325496280475,0.3946998339432348,,sparse
01805656-e66f-44b1-8bc1-5e722fff3fff_Bedroom-8715,bedroom,7.0,2.012832402319058,16.966353049297915,0.33070888896195527,0.4125813001568812,,sparse
0182566d-2912-4bc1-bd74-70a4e04eb67d_Bedroom-20286,bedroom,4.0,2.2453497372982327,11.450015217730915,0.10594512407097247,0.34934451386630494,,sparse
01861393-3d82-4926-af4c-e2d29c6d0c0b_DiningRoom-32107,diningroom,7.0,0.9237217363857088,2.8997335503804456,0.7876455005235306,2.4140149011558663,,dense
01861393-3d82-4926-af4c-e2d29c6d0c0b_MasterBedroom-32031,bedroom,6.0,1.685126427412232,11.713358830865548,0.38796163514756354,0.5122356521845438,,sparse
018d9d83-0ca1-427a-8388-fcd0cab365e6_Bedroom-1361,bedroom,7.0,2.3598103304613716,21.10918795493906,0.1977136786848407,0.3316091559250228,,sparse
0192a842-531c-419a-923e-28db4add8656_Bedroom-2358,bedroom,4.0,1.9419606423029705,13.30894828474766,0.42106446014651133,0.3005496688708368,,sparse
0192a842-531c-419a-923e-28db4add8656_DiningRoom-31158,diningroom,6.0,0.6241688092549642,0.7801432701344879,1.0465102189554318,7.69089503132632,,dense
01951c96-631e-4880-83ab-1d69835e635c_Bedroom-5998,bedroom,6.0,1.7435551058109777,15.001718626971885,0.31786844097132194,0.39995417519779913,,sparse
01951c96-631e-4880-83ab-1d69835e635c_LivingDiningRoom-5217,livingroom,13.0,1.2800019981975885,13.89104631123371,1.6674642377404112,0.9358546295743669,,dense
01ba1742-4fa5-4d1e-8ba4-2f807fe6b283_Bedroom-1440,bedroom,3.0,1.3874273487928657,4.804071437091857,0.23527042431742448,0.6244703142499581,,neutral
01ba1742-4fa5-4d1e-8ba4-2f807fe6b283_Bedroom-2872,bedroom,3.0,1.5981085699458653,4.816172414255459,0.2294895646376348,0.6229012879855081,,neutral
01ba1742-4fa5-4d1e-8ba4-2f807fe6b283_LivingDiningRoom-4271,livingroom,12.0,2.4437734475508197,19.800043966235883,0.4285372016754842,0.6060592602957375,,neutral
01c978d0-4fe9-4ee4-9c1b-ac0788610445_MasterBedroom-73093,bedroom,3.0,0.5977206230163574,2.3487044494760667,0.6187548169963694,1.27729991769259,,dense
01df4fc6-be42-4c30-ab7f-0add3ec82213_Bedroom-44231,bedroom,6.0,1.4690494567155838,3.3421191647944646,0.8893395918634628,1.7952681230529945,,dense
01e1d6b2-e3b3-4eb4-9969-b23088fab6a0_Bedroom-7308,bedroom,4.0,1.9891202315395662,6.004003848795878,0.320479923129735,0.6662220912470289,,neutral
01fbfc1f-5b13-4a72-a15e-eae0ff56de69_SecondBedroom-43096,bedroom,4.0,1.4820725962089936,6.429617095500386,0.29142512808114956,0.6221210284511818,,neutral
0220df39-8356-4ba5-8f26-4f385afa2cae_LivingRoom-37659,livingroom,8.0,1.7312545200781255,11.06177779446543,0.5655173863244363,0.7232110560024685,,neutral
0220df39-8356-4ba5-8f26-4f385afa2cae_MasterBedroom-37718,bedroom,3.0,1.4301503638467388,4.043861606406864,0.1817260271298524,0.7418651506883843,,dense
0220df39-8356-4ba5-8f26-4f385afa2cae_SecondBedroom-37482,bedroom,5.0,1.455976831033968,7.825543745101941,0.48238060228133006,0.6389332374673048,,neutral
023fcd68-dd38-420c-a518-87e82b80ac1e_MasterBedroom-87405,bedroom,3.0,0.7085010210673014,3.8318221509430828,0.9109944921520527,0.782917338494336,,dense
024b64f5-92d9-45e2-ac31-b61c1bbf9484_Bedroom-11659,bedroom,4.0,1.896418899499121,15.140685084936866,0.45848715639052956,0.2641888380585573,,sparse
025c66d0-3114-434a-a7b4-51ea83c2eaf4_SecondBedroom-32499,bedroom,3.0,0.6651274363199869,3.2179377352265504,0.4041983701588268,0.932274098146524,,dense
02623967-e0d7-4775-888e-6441b23a96ff_MasterBedroom-12592,bedroom,5.0,1.9396665578426309,15.503321541637309,0.5651556210655191,0.3225115331944505,,sparse
026d9b2e-f9e3-4754-b234-32e25b1974e5_LivingDiningRoom-64,livingroom,14.0,1.7201660933725624,27.41426020313067,0.7966269408393795,0.5106831224430131,,sparse
02861dfe-ed53-41f1-b554-b02d0c170c61_MasterBedroom-1422,bedroom,4.0,1.8547660040899594,15.583006056772545,0.3321584121828702,0.25668988290366196,,sparse
02861dfe-ed53-41f1-b554-b02d0c170c61_SecondBedroom-6295,bedroom,3.0,1.4229118948993518,5.208880860267981,0.4057721120775304,0.5759394542661241,,neutral
0298054f-93f3-4365-8724-484202d53981_MasterBedroom-49696,bedroom,7.0,2.2318203492842033,17.05053463559688,0.14757914657600785,0.41054431134293606,,sparse
0298054f-93f3-4365-8724-484202d53981_SecondBedroom-51128,bedroom,7.0,1.8955203776488465,12.329807596417437,0.18887536941962163,0.567729864822378,,neutral
02b90cf0-5313-425d-961e-3151b633c729_MasterBedroom-25712,bedroom,5.0,1.4750846385955811,6.730408610774813,0.3427294986509115,0.7428969456617277,,dense
02cdd750-72be-4bc5-a033-3c604919009f_Bedroom-3064,bedroom,5.0,1.7731375344401905,6.6695051041350615,0.319311534940231,0.7496808116842169,,dense
02f16dba-572d-409d-af78-98c7ab57f9c0_Bedroom-96082,bedroom,4.0,1.649784726352956,8.324662762200083,0.503470233351183,0.48049994507439486,,sparse
02f7ad87-8aaf-49a0-bd98-c010e7b84c33_MasterBedroom-6210,bedroom,4.0,1.9170009571615765,6.810126280008269,0.41340368157010104,0.5873606208657768,,neutral
02f7ad87-8aaf-49a0-bd98-c010e7b84c33_SecondBedroom-17020,bedroom,7.0,1.9774248928881857,8.792115485283142,0.2583968191175974,0.7961678860698644,,dense
02fb72ea-8e75-4f7b-85bd-18798232b263_DiningRoom-40734,diningroom,6.0,0.8521191279093429,1.1335036462315027,1.6472972718708434,5.293322187315295,,dense
02fb72ea-8e75-4f7b-85bd-18798232b263_MasterBedroom-40642,bedroom,4.0,1.5397745550134143,4.899370396326108,0.3950303812339655,0.8164314343327626,,dense
02fb72ea-8e75-4f7b-85bd-18798232b263_SecondBedroom-40617,bedroom,4.0,1.4873707806223138,5.187260091735195,0.4034924847926485,0.7711199996262298,,dense
030345aa-f00e-4922-b50f-b56055702045_MasterBedroom-18203,bedroom,5.0,1.950578178641802,13.932777448249482,0.5297828638675804,0.3588659919798117,,sparse
031fba32-7c48-4c1e-8342-aab66d6e531f_LivingDiningRoom-5339,livingroom,11.0,2.3945226690181394,15.47806960489737,0.2687165673387013,0.7106829392031887,,neutral
03279ac8-717b-4b94-96e1-3b6a7e94e782_Bedroom-19444,bedroom,4.0,1.0454594166176954,4.078269097765758,0.36030636846443487,0.9808082556865517,,dense
03279ac8-717b-4b94-96e1-3b6a7e94e782_LivingRoom-19481,livingroom,9.0,1.1799695022726553,10.83664906791936,0.7444462665879987,0.8305150368524393,,dense
0337f31c-ff58-48a8-8a03-1db9f02e6471_Bedroom-108,bedroom,3.0,1.3355644275624403,8.731627692672355,0.9458057443531244,0.34357855208572646,,sparse
0337f31c-ff58-48a8-8a03-1db9f02e6471_Bedroom-451,bedroom,4.0,1.5272270467445577,5.677189623167758,0.5435416323296617,0.7045739644976101,,neutral
03386199-b47b-4417-85cc-cba4e8d28ee3_Bedroom-46909,bedroom,4.0,1.058540207911357,8.12244606700008,0.8033977754533296,0.49246248814765575,,sparse
03386199-b47b-4417-85cc-cba4e8d28ee3_LivingDiningRoom-46824,livingroom,12.0,1.2459074021189676,16.18420250200644,1.444040348588077,0.7414637822600341,,dense
035ad3e2-544e-4093-9621-3624f1b86422_Bedroom-9835,bedroom,4.0,1.300586611032486,2.0664516974112255,1.1571512201419225,1.9356852158756253,,dense
035b4959-8c9a-4dcb-94c1-e2b2ad7c88b5_SecondBedroom-3137,bedroom,5.0,1.5853544526740009,6.594785215104615,0.35993034015382214,0.7581748058372032,,dense
03636cbb-ce09-43e6-bd86-a73cd92a8578_MasterBedroom-21103,bedroom,9.0,2.2621769595811383,21.660181863789795,0.3263483150110906,0.41550897663724906,,sparse
0363cf51-5e28-4b32-8a3b-68726d8da273_LivingRoom-5110,livingroom,14.0,1.3109979693399432,24.006653071613663,1.561817805840331,0.5831716715460894,,neutral
0363cf51-5e28-4b32-8a3b-68726d8da273_MasterBedroom-836,bedroom,4.0,0.9685324584747136,4.8125307840357685,1.0701623646113803,0.8311635144795098,,dense
036bc96c-419d-4a43-812e-1e533d95dfd3_LivingDiningRoom-114074,livingroom,14.0,4.179522034597843,39.51295429280967,0.36028737465186667,0.35431418000925424,,sparse
036bc96c-419d-4a43-812e-1e533d95dfd3_MasterBedroom-114213,bedroom,5.0,2.0895902624065896,12.700296096335768,0.2724543777281154,0.3936916086108085,,sparse
036bc96c-419d-4a43-812e-1e533d95dfd3_SecondBedroom-114156,bedroom,4.0,1.7234949527491576,6.577920396813823,0.1712481919864329,0.6080949234255705,,neutral
03704744-6330-41f6-9983-928466e9a39b_MasterBedroom-771,bedroom,3.0,2.3938438629590753,8.826916242313038,0.1889288286875327,0.33986954420379417,,sparse
03787fb6-0503-4d43-9617-e29e46150d1c_LivingDiningRoom-51556,livingroom,14.0,1.2782269656379721,17.00971974330158,1.754030060990395,0.8230588282039857,,dense
0380a4ca-bd26-4f49-9a5e-a00765aab879_LivingDiningRoom-35413,livingroom,6.0,1.351487143834432,15.074492047436223,1.25271600161811,0.39802336165751223,,sparse
0380a4ca-bd26-4f49-9a5e-a00765aab879_MasterBedroom-35489,bedroom,3.0,2.132760813808177,12.301089282516466,0.40746846458758057,0.24388084104583313,,sparse
03b0d05c-a430-4853-84f0-f8aeb802e6c5_LivingDiningRoom-5734,livingroom,6.0,2.0501565705591216,11.371776655420527,0.37204420305495095,0.5276220402323862,,sparse
03c8c59c-ba14-4486-ba57-3cd79b7f3eb9_MasterBedroom-5025,bedroom,5.0,2.0915964191392686,12.086415383070323,0.38114363431913084,0.413687585733947,,sparse
03ce6fa9-d13b-4fa8-885b-b3cb1020ebee_MasterBedroom-13291,bedroom,4.0,1.2541039040250483,10.145187619773521,0.6671097242603422,0.39427560631838715,,sparse
03ce6fa9-d13b-4fa8-885b-b3cb1020ebee_SecondBedroom-17779,bedroom,4.0,0.9373418836495917,6.265874296514453,0.7755334252554688,0.6383785902352204,,neutral
03d7d55b-fb87-4aa8-a651-6795f316cf7f_LivingRoom-1598,livingroom,5.0,1.2432780022614451,10.1994289538445,0.33943391908445986,0.4902235235547512,,sparse
03db631f-2bb3-4e2e-a167-3042af55db6b_Bedroom-12574,bedroom,8.0,1.830094743639215,13.219339256211166,0.4566316254414039,0.6051739686037004,,neutral
03f25b88-2c5f-49fd-82d9-dfe2f14de90b_Bedroom-1403,bedroom,5.0,1.4010023900725668,7.579206501657599,0.6310247215056264,0.659699666304973,,neutral
0405ce07-e6d8-480e-8e3e-a699b9474b15_LivingDiningRoom-56654,livingroom,17.0,3.3643593804813383,39.57577296398581,0.6029767238089545,0.4295557288412307,,sparse
0405ce07-e6d8-480e-8e3e-a699b9474b15_MasterBedroom-56783,bedroom,4.0,1.595996071937652,5.164154926889946,0.27383398227544814,0.7745701003608261,,dense
0419bc7b-5bd0-47fc-802a-69c21ee0c80b_Bedroom-24730,bedroom,5.0,0.9832408375600078,5.816025795270808,0.8401844838588696,0.8596935735851887,,dense
0419bc7b-5bd0-47fc-802a-69c21ee0c80b_LivingDiningRoom-33368,livingroom,16.0,1.41590748160543,23.879055330242984,1.1944700931725787,0.6700432566834372,,neutral
041c7dfd-2422-40d0-9fa4-7fe1c18ff454_MasterBedroom-50863,bedroom,7.0,2.011110348984372,10.176631274996364,0.2920478019213762,0.6878504104986846,,neutral
041d34b7-1b22-4164-b84e-c1fe93f5c880_MasterBedroom-89243,bedroom,5.0,1.3500730609850238,7.529572149473519,0.936322807112218,0.6640483550382884,,neutral
041d34b7-1b22-4164-b84e-c1fe93f5c880_SecondBedroom-88841,bedroom,5.0,0.9989797045219271,7.9749363016002235,1.1407655459437496,0.6269642553755216,,neutral
0422e423-8aba-40f0-9090-78f448423468_MasterBedroom-131,bedroom,8.0,2.0334775962341243,14.32738251554444,0.6137546712206121,0.5583713557811715,,neutral
0422e423-8aba-40f0-9090-78f448423468_SecondBedroom-20,bedroom,3.0,1.8435099052144193,5.651585969294483,0.15649531683486068,0.5308244475620187,,sparse
0432b048-ede1-4049-982d-8bccfacfb541_LivingRoom-8377,livingroom,16.0,2.921520609013633,35.712766175634364,0.45551384817579466,0.4480190619038709,,sparse
0432b048-ede1-4049-982d-8bccfacfb541_MasterBedroom-8393,bedroom,7.0,1.8781985844889166,7.845722286722664,0.5819854280016675,0.8922059364561142,,dense
043781c1-1ae7-42c8-8545-83375c2ca911_SecondBedroom-1727,bedroom,7.0,1.4269999307177155,11.87437200998217,0.33212508558617176,0.5895048592140673,,neutral
04396802-8d89-4377-8b28-4cadc9eb07c6_LivingRoom-2023,livingroom,7.0,1.9122674630848646,8.55975500093369,0.7991533104458882,0.817780415354931,,dense
04546af5-acd6-43b1-981a-3e976e01adce_MasterBedroom-108890,bedroom,6.0,1.9442271693367792,11.157299502915466,0.3799108148447639,0.5377645368784952,,neutral
04546af5-acd6-43b1-981a-3e976e01adce_SecondBedroom-108747,bedroom,4.0,2.0165166874006784,6.354196532483907,0.35146228350520703,0.6295052379244505,,neutral
04587e23-2258-481b-af19-0d1b0b724bdb_MasterBedroom-30521,bedroom,5.0,0.8701090191127852,6.36099900698044,0.8165761718842508,0.7860400535376746,,dense
04684207-3d45-4d33-bd9d-0f66c9a45402_LivingDiningRoom-7220,livingroom,7.0,2.3783789152373123,19.118504381389943,0.4579760941558045,0.36613742688020295,,sparse
04684207-3d45-4d33-bd9d-0f66c9a45402_MasterBedroom-9404,bedroom,6.0,1.7096873418850451,13.688387569761176,0.4245495938502729,0.43832774089875387,,sparse
0474dd2f-f35e-4928-b648-89050973e835_MasterBedroom-7504,bedroom,4.0,1.8956756212184018,7.326596198145807,0.1799204429393268,0.5459561154758752,,neutral
04773d20-6f81-4e68-a72c-2e0e0f1d73b9_LivingDiningRoom-44684,livingroom,11.0,1.34974018712046,22.083741985320536,1.1028414659475974,0.4981039901350007,,sparse
04773d20-6f81-4e68-a72c-2e0e0f1d73b9_MasterBedroom-44703,bedroom,6.0,1.2821094660755967,10.23433138797053,0.6099569303852187,0.5862620402396215,,neutral
04773d20-6f81-4e68-a72c-2e0e0f1d73b9_SecondBedroom-44725,bedroom,6.0,1.1420147134837644,7.18271041640544,0.6184550872409289,0.8353392594383162,,dense
04845e59-1343-4f1a-91b1-169aa5a08443_SecondBedroom-39915,bedroom,4.0,0.696437473098437,2.234476676364073,0.5593848295742629,1.7901283295150683,,dense
04959bdd-7862-44e5-bfce-6dbe906981bb_DiningRoom-15369,diningroom,6.0,0.7170604546864829,0.612336640262368,1.74478145913555,9.7985317315475,,dense
04959bdd-7862-44e5-bfce-6dbe906981bb_SecondBedroom-15353,bedroom,4.0,1.3636469026877134,6.570422808184882,0.27208411817221384,0.6087888278692103,,neutral
04bba89f-12fe-47ca-9ffd-3086764d466e_SecondBedroom-92853,bedroom,6.0,2.5411301529780883,10.072742122269299,0.4411297816746118,0.5956669918844556,,neutral
04dcc229-3353-4d90-a058-080acbcc4d59_MasterBedroom-1166,bedroom,7.0,1.9052256907835565,5.520429273956832,0.36338814773362077,1.2680173320982824,,dense
04dcc229-3353-4d90-a058-080acbcc4d59_SecondBedroom-2302,bedroom,4.0,1.3953015713584966,4.142751007308906,0.39785794032302524,0.9655419775272384,,dense
04e61b97-0a68-44c5-abae-5219c2d3f616_MasterBedroom-8787,bedroom,4.0,0.5431180000305176,4.860349079378921,0.966088290653625,0.8229861548362571,,dense
04e61b97-0a68-44c5-abae-5219c2d3f616_SecondBedroom-15023,bedroom,5.0,1.8351905578664336,11.930216251861363,0.33527687880386214,0.4191038866726238,,sparse
04f0aee8-b117-434b-bcd2-a78766f49106_LivingDiningRoom-14873,livingroom,11.0,2.462523482082376,20.3280911397014,0.3547095416909281,0.5411231150236558,,neutral
04f0aee8-b117-434b-bcd2-a78766f49106_MasterBedroom-12180,bedroom,5.0,1.797558738594666,6.303068539050284,0.25674138993723933,0.7932644185959266,,dense
04f0aee8-b117-434b-bcd2-a78766f49106_SecondBedroom-14908,bedroom,5.0,1.7914729658580222,14.154404807408865,0.7072407413818043,0.3532469268776912,,sparse
04f7a09d-08be-4e6f-965d-b655e0f654fe_SecondBedroom-30034,bedroom,4.0,1.4802079299944797,4.438965639975447,0.41393469566619456,0.9011108272561724,,dense
051ac39e-8423-4d37-a47c-4ac0b62d28b6_MasterBedroom-11574,bedroom,6.0,2.0747214088011723,11.404639743260574,0.27831400323146277,0.526101668713001,,sparse
05330649-da43-4dfc-b5b1-f27272b15259_Bedroom-5403,bedroom,7.0,1.7981880573042368,19.39666241706569,0.612816750572679,0.36088682936716043,,sparse
05330649-da43-4dfc-b5b1-f27272b15259_LivingDiningRoom-5290,livingroom,7.0,1.6791723440407669,15.501240922864397,0.8378400273025168,0.45157675019907406,,sparse
0533b7c9-8660-444d-833c-14f81eea2628_MasterBedroom-18220,bedroom,4.0,2.023123774879103,8.106177365658912,0.40770593016617235,0.49345083626539415,,sparse
0533b7c9-8660-444d-833c-14f81eea2628_SecondBedroom-18201,bedroom,5.0,1.9322592213166403,6.785971674919994,0.24380689583449536,0.7368141571352712,,dense
054528e4-15e4-4b79-b629-bd3d367b21d2_Bedroom-60102,bedroom,5.0,1.7888752297374229,8.741521914743489,0.540800602954583,0.5719827792877781,,neutral
054528e4-15e4-4b79-b629-bd3d367b21d2_Bedroom-62070,bedroom,5.0,1.8279597421588771,8.77373220911566,0.7465313137262933,0.5698829051113665,,neutral
0552c9e7-d3cc-4546-9952-3486cd6c0ef2_MasterBedroom-333,bedroom,6.0,1.3702173769315746,10.100301088098991,0.7184102480476112,0.5940416971400679,,neutral
0572888e-2d3f-4257-ad50-a5d4022a4864_SecondBedroom-47822,bedroom,4.0,1.7591050568697888,5.98617258355887,0.24440985241781704,0.6682065951432926,,neutral
05766a96-fb40-4194-a368-279ab1bff0d0_LivingDiningRoom-2456,livingroom,16.0,1.5217294022890575,27.59932085406224,1.3973317247085968,0.5797244100535547,,neutral
05796624-b872-4ad6-b769-3d10f6e6b2f3_Bedroom-4850,bedroom,7.0,1.3737454623524383,13.886064129913919,0.7661622625519713,0.5041025257056331,,sparse
057af01e-97b2-46b7-9bd3-eefbdfe4f31c_Bedroom-19090,bedroom,5.0,1.7867825685484608,7.454615752787465,0.25566407490162885,0.6707253822077116,,neutral
057af01e-97b2-46b7-9bd3-eefbdfe4f31c_LivingRoom-20951,livingroom,12.0,2.475362586341901,17.75881824879675,0.2942599070791603,0.6757206381575002,,neutral
057d0255-2178-4594-a21a-74bf5b0f380d_MasterBedroom-17936,bedroom,5.0,1.5799992305554862,10.53996492553143,0.5544769155041651,0.4743848803413259,,sparse
05aa0174-838c-4255-a34d-1b419365f7a7_DiningRoom-8661,diningroom,6.0,0.8131695200012728,3.2752686274943597,0.4706084660032133,1.8319108086685731,,dense
05aa0174-838c-4255-a34d-1b419365f7a7_LivingRoom-8674,livingroom,5.0,1.140755823129428,6.663522098775181,1.100573714078542,0.7503539308317215,,dense
